Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
351,0.0,1.0,6.0,4.0,1.0,5.0,2.0,1.0,1.0,50.0,1.0,5.0,1.0,2.0,17.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
352,1.0,5.0,2.0,3.0,9.0,1.0,2.0,1.0,2.0,60.0,1.0,5.0,4.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
353,0.0,3.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,83.0,1.0,5.0,1.0,5.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 4, 4, 3, 4, 4, 4]","[3, 4, 4, 3, 3, 4, 4, 3, 3, 4]",3.5,3.5
354,0.0,3.0,7.0,1.0,14.0,1.0,2.0,1.0,1.0,22.0,5.0,2.0,5.0,4.0,3.0,6.0,0.0,1.0,3.0,1.0,4.0,"[2, 1, 5, 2, 1, 3, 3, 2, 3, 2]","[1, 1, 2, 2, 2, 2, 3, 2, 1, 1]",2.4,1.7
355,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,35.0,4.0,2.0,6.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
356,0.0,1.0,4.0,1.0,11.0,2.0,2.0,1.0,2.0,29.0,4.0,3.0,5.0,1.0,9.0,9.0,1.0,1.0,2.0,3.0,4.0,"[2, 4, 4, 2, 1, 5, 1, 4, 4, 4]","[5, 1, 4, 1, 2, 5, 4, 3, 5, 4]",3.1,3.4
357,0.0,3.0,5.0,3.0,2.0,8.0,2.0,1.0,2.0,26.0,2.0,4.0,5.0,1.0,12.0,5.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
358,0.0,2.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,2.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1.0,1.1
359,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,68.0,2.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 5, 2, 2, 5, 2, 3, 4, 4]","[3, 5, 1, 1, 3, 5, 5, 2, 4, 4]",3.1,3.3
360,0.0,2.0,6.0,3.0,1.0,6.0,2.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,12.0,5.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
361,1.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,59.0,5.0,3.0,3.0,6.0,3.0,5.0,0.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 1, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 1, 2, 2, 2, 2, 1, 2]",1.8,1.7
362,0.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,2.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 2, 3, 3, 3]",3.0,2.8
363,1.0,1.0,4.0,3.0,1.0,8.0,2.0,1.0,1.0,53.0,1.0,2.0,5.0,1.0,9.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 3, 2, 2, 3, 3, 2, 2]","[2, 2, 3, 2, 2, 2, 3, 2, 2, 2]",2.4,2.2
364,0.0,5.0,3.0,1.0,9.0,1.0,2.0,1.0,2.0,72.0,1.0,5.0,2.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 1, 5, 5, 1, 5, 2, 2, 5, 5]","[5, 5, 5, 2, 4, 5, 5, 4, 5, 3]",3.4,4.3
365,0.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,68.0,1.0,4.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 3, 3, 3, 3, 4, 4, 3, 3]",3.1,3.2
366,1.0,3.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,67.0,4.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
367,1.0,4.0,1.0,1.0,11.0,3.0,2.0,1.0,2.0,37.0,1.0,5.0,5.0,1.0,14.0,3.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 5, 4, 2, 5, 2, 4, 4, 5]","[4, 1, 4, 1, 4, 5, 4, 3, 5, 4]",3.6,3.5
368,1.0,2.0,6.0,3.0,1.0,8.0,2.0,1.0,1.0,47.0,1.0,3.0,5.0,6.0,10.0,5.0,1.0,1.0,1.0,2.0,2.0,"[3, 3, 2, 2, 2, 2, 2, 1, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
369,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,45.0,1.0,2.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
370,0.0,2.0,5.0,3.0,12.0,9.0,2.0,1.0,2.0,65.0,1.0,3.0,2.0,5.0,8.0,2.0,0.0,1.0,2.0,2.0,4.0,"[2, 2, 1, 2, 2, 2, 3, 3, 1, 2]","[1, 2, 2, 2, 2, 1, 2, 2, 2, 2]",2.0,1.8
371,1.0,3.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,73.0,1.0,3.0,2.0,5.0,8.0,2.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[4, 3, 3, 4, 3, 3, 4, 4, 3, 3]",3.1,3.4
372,0.0,3.0,4.0,3.0,12.0,4.0,2.0,1.0,2.0,33.0,1.0,1.0,3.0,4.0,6.0,5.0,1.0,1.0,2.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
373,0.0,2.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,33.0,2.0,4.0,6.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,"[4, 3, 3, 3, 3, 4, 3, 3, 3, 4]","[3, 3, 4, 4, 3, 3, 3, 2, 4, 2]",3.3,3.1
374,0.0,2.0,4.0,3.0,5.0,4.0,2.0,1.0,2.0,23.0,1.0,3.0,5.0,1.0,13.0,8.0,0.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
375,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,53.0,4.0,2.0,5.0,1.0,3.0,5.0,1.0,0.0,3.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[4, 3, 4, 2, 3, 4, 3, 3, 4, 3]",3.1,3.3
376,0.0,3.0,2.0,2.0,11.0,1.0,2.0,1.0,1.0,45.0,1.0,3.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",3.0,3.1
377,0.0,2.0,3.0,2.0,1.0,7.0,2.0,1.0,1.0,66.0,1.0,5.0,1.0,5.0,12.0,9.0,1.0,1.0,1.0,3.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",3.0,2.9
378,0.0,5.0,1.0,3.0,14.0,6.0,2.0,1.0,1.0,45.0,1.0,4.0,5.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 3, 3, 3, 3, 4, 3, 3, 3, 3]",3.0,3.2
379,0.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,37.0,4.0,3.0,1.0,1.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 1, 1, 2]",2.1,1.8
380,0.0,1.0,5.0,5.0,12.0,6.0,2.0,1.0,1.0,32.0,1.0,4.0,1.0,1.0,14.0,4.0,0.0,1.0,1.0,1.0,4.0,"[1, 2, 1, 1, 1, 1, 2, 1, 1, 1]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 2]",1.2,1.3
381,0.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,2.0,56.0,1.0,5.0,4.0,1.0,15.0,8.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
382,1.0,2.0,3.0,2.0,10.0,3.0,2.0,1.0,2.0,28.0,1.0,2.0,1.0,7.0,10.0,3.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[4, 3, 4, 3, 3, 3, 4, 3, 3, 4]",3.1,3.4
383,0.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,67.0,1.0,3.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 2, 2, 2, 3, 2, 2, 3]",2.9,2.4
384,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,68.0,1.0,2.0,1.0,5.0,10.0,6.0,1.0,0.0,1.0,2.0,4.0,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 2]","[2, 1, 1, 2, 1, 1, 1, 1, 2, 2]",1.3,1.4
385,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,33.0,1.0,5.0,5.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,"[4, 5, 4, 3, 2, 4, 5, 5, 4, 4]","[4, 5, 1, 1, 4, 5, 5, 4, 5, 4]",4.0,3.8
386,1.0,2.0,5.0,3.0,11.0,2.0,2.0,1.0,1.0,29.0,4.0,2.0,6.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 3, 2, 3, 2, 2, 2, 2, 2]",2.0,2.2
387,1.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,62.0,1.0,2.0,3.0,1.0,13.0,7.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
388,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,38.0,1.0,4.0,5.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
389,1.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,1.0,41.0,1.0,3.0,5.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 1, 2, 2, 1, 2, 2, 2]","[1, 2, 2, 2, 1, 2, 2, 1, 1, 2]",1.8,1.6
390,1.0,3.0,3.0,1.0,12.0,5.0,2.0,1.0,2.0,25.0,4.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,4.0,"[4, 3, 4, 3, 2, 4, 3, 4, 4, 4]","[4, 4, 1, 4, 2, 4, 4, 4, 2, 4]",3.5,3.3
391,0.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,78.0,1.0,4.0,1.0,5.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]","[3, 3, 4, 3, 3, 3, 3, 3, 3, 4]",3.1,3.2
392,0.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,31.0,1.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]","[2, 2, 3, 2, 2, 2, 3, 2, 3, 2]",2.9,2.3
393,1.0,1.0,4.0,2.0,2.0,8.0,2.0,1.0,2.0,46.0,4.0,2.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 2]","[3, 2, 2, 3, 3, 3, 3, 2, 3, 3]",2.7,2.7
394,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,67.0,1.0,5.0,1.0,5.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
395,0.0,5.0,7.0,4.0,12.0,3.0,2.0,1.0,2.0,34.0,1.0,5.0,1.0,1.0,14.0,4.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 1, 1, 1, 2, 1, 1, 2]","[2, 1, 2, 2, 2, 2, 1, 1, 1, 2]",1.5,1.6
396,1.0,4.0,2.0,3.0,12.0,2.0,2.0,1.0,1.0,50.0,4.0,4.0,5.0,2.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
397,1.0,2.0,1.0,2.0,12.0,2.0,2.0,1.0,2.0,59.0,2.0,3.0,1.0,6.0,4.0,9.0,1.0,1.0,2.0,1.0,3.0,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 4]","[4, 3, 4, 4, 4, 4, 4, 3, 4, 4]",3.6,3.8
398,0.0,4.0,2.0,3.0,11.0,1.0,2.0,1.0,1.0,38.0,1.0,4.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
399,1.0,3.0,2.0,1.0,12.0,2.0,2.0,1.0,2.0,58.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,"[4, 2, 4, 4, 4, 5, 2, 4, 2, 4]","[4, 4, 1, 2, 4, 4, 5, 2, 5, 4]",3.5,3.5
400,1.0,1.0,5.0,5.0,2.0,7.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
401,1.0,4.0,2.0,3.0,3.0,8.0,2.0,1.0,2.0,31.0,5.0,4.0,1.0,7.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
402,1.0,1.0,1.0,1.0,12.0,6.0,2.0,1.0,1.0,33.0,4.0,3.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,"[4, 3, 4, 4, 4, 5, 2, 4, 4, 4]","[5, 4, 5, 5, 4, 5, 4, 5, 5, 5]",3.8,4.7
403,0.0,2.0,2.0,3.0,12.0,4.0,2.0,1.0,2.0,48.0,4.0,3.0,3.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
404,1.0,4.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,4.0,5.0,2.0,1.0,9.0,1.0,1.0,2.0,3.0,4.0,"[1, 3, 4, 4, 2, 4, 2, 4, 4, 5]","[4, 5, 5, 4, 5, 5, 3, 5, 5, 4]",3.3,4.5
405,0.0,2.0,1.0,2.0,11.0,4.0,2.0,1.0,2.0,25.0,4.0,3.0,5.0,2.0,8.0,3.0,0.0,1.0,3.0,1.0,4.0,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]","[4, 2, 4, 3, 3, 4, 3, 2, 4, 4]",3.1,3.3
406,0.0,1.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,44.0,1.0,2.0,1.0,1.0,9.0,5.0,1.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
407,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,2.0,55.0,1.0,5.0,4.0,1.0,17.0,9.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
408,0.0,3.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,68.0,2.0,3.0,6.0,5.0,10.0,2.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",3.1,3.1
409,0.0,3.0,6.0,4.0,1.0,4.0,2.0,1.0,2.0,44.0,1.0,5.0,3.0,1.0,11.0,6.0,1.0,1.0,1.0,1.0,4.0,"[1, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]",1.8,1.9
410,0.0,3.0,2.0,4.0,12.0,8.0,2.0,1.0,2.0,60.0,2.0,5.0,1.0,1.0,17.0,5.0,1.0,0.0,1.0,2.0,3.0,"[2, 2, 3, 3, 2, 2, 2, 2, 3, 2]","[3, 2, 2, 2, 2, 2, 3, 2, 2, 2]",2.3,2.2
411,0.0,4.0,3.0,3.0,10.0,2.0,2.0,1.0,1.0,79.0,4.0,5.0,1.0,5.0,18.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
412,1.0,2.0,3.0,2.0,14.0,2.0,2.0,1.0,2.0,48.0,3.0,3.0,5.0,6.0,3.0,8.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",3.1,3.1
413,0.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,82.0,5.0,5.0,1.0,5.0,18.0,5.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 3, 1, 2, 2, 3, 2, 2, 2]","[2, 1, 2, 2, 1, 2, 1, 2, 2, 2]",1.9,1.7
414,0.0,4.0,3.0,4.0,11.0,1.0,2.0,1.0,1.0,28.0,1.0,3.0,5.0,1.0,10.0,4.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
415,1.0,4.0,1.0,2.0,11.0,2.0,2.0,1.0,1.0,45.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 4, 3, 3, 4, 4]","[4, 4, 3, 4, 3, 4, 4, 2, 3, 4]",3.3,3.5
416,1.0,1.0,4.0,5.0,1.0,9.0,2.0,1.0,2.0,54.0,4.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1.0,1.1
417,1.0,5.0,4.0,4.0,1.0,7.0,2.0,1.0,2.0,63.0,4.0,5.0,1.0,3.0,12.0,5.0,1.0,1.0,1.0,1.0,3.0,"[2, 1, 2, 2, 2, 2, 2, 1, 1, 2]","[2, 1, 2, 2, 2, 1, 2, 2, 1, 2]",1.7,1.7
418,1.0,1.0,7.0,4.0,1.0,4.0,2.0,1.0,2.0,27.0,1.0,3.0,5.0,1.0,7.0,5.0,1.0,1.0,2.0,3.0,4.0,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 2]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 1]",1.3,1.2
419,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,68.0,1.0,3.0,1.0,5.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
420,1.0,2.0,5.0,4.0,11.0,2.0,2.0,1.0,1.0,40.0,4.0,3.0,3.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]",1.9,1.9
421,0.0,2.0,4.0,5.0,1.0,7.0,2.0,1.0,1.0,60.0,2.0,5.0,3.0,5.0,11.0,7.0,1.0,0.0,2.0,2.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
422,1.0,2.0,3.0,3.0,9.0,1.0,2.0,1.0,2.0,65.0,1.0,4.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
423,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,58.0,1.0,3.0,1.0,1.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,"[4, 3, 4, 3, 4, 5, 2, 4, 4, 4]","[5, 5, 5, 4, 5, 5, 5, 5, 5, 4]",3.7,4.8
424,1.0,5.0,7.0,1.0,11.0,2.0,2.0,1.0,1.0,34.0,1.0,4.0,1.0,2.0,11.0,2.0,1.0,1.0,1.0,3.0,4.0,"[5, 2, 3, 1, 1, 1, 1, 4, 2, 2]","[5, 2, 5, 2, 1, 3, 5, 4, 1, 3]",2.2,3.1
425,1.0,1.0,7.0,5.0,12.0,2.0,2.0,1.0,1.0,62.0,1.0,3.0,3.0,1.0,14.0,5.0,1.0,1.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1.0,1.1
426,1.0,2.0,2.0,3.0,7.0,6.0,2.0,1.0,1.0,83.0,5.0,3.0,1.0,5.0,9.0,9.0,0.0,0.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
427,0.0,3.0,5.0,4.0,11.0,1.0,2.0,1.0,2.0,62.0,1.0,3.0,4.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.9,1.9
428,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,36.0,1.0,3.0,1.0,2.0,13.0,4.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
429,0.0,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,39.0,1.0,4.0,3.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
430,1.0,1.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,62.0,1.0,3.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
431,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,32.0,4.0,3.0,5.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
432,0.0,1.0,7.0,4.0,12.0,2.0,2.0,1.0,1.0,45.0,4.0,3.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,4.0,"[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 2]",1.3,1.3
433,0.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,54.0,2.0,3.0,5.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.1,3.0
434,0.0,5.0,1.0,2.0,7.0,9.0,2.0,1.0,2.0,69.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 4, 4, 3, 3, 4, 4, 4]","[4, 3, 4, 2, 4, 4, 4, 4, 4, 3]",3.5,3.6
435,0.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,56.0,1.0,4.0,3.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 4]","[3, 4, 4, 3, 3, 4, 3, 4, 3, 3]",3.2,3.4
436,0.0,2.0,4.0,3.0,12.0,2.0,2.0,1.0,2.0,35.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
437,0.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,61.0,1.0,5.0,5.0,5.0,16.0,2.0,1.0,1.0,1.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 3, 2, 3, 3, 3]",3.0,2.8
438,0.0,3.0,2.0,4.0,12.0,2.0,2.0,1.0,1.0,42.0,2.0,2.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",3.0,2.9
